"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G60890",1757.67710846798,0.587782693659561,0.0584606592563723,6.60565595149851e-24,1.95512720892401e-23
"AT1G60900",5395.1236434289,0.823551901895905,0.0358055406190461,2.62534500098633e-117,2.5182018577211e-116
"AT1G60920",1.85352460198187,0.735892526118572,1.11466911847095,0.259839713166277,0.317535700651223
"AT1G60930",490.230651992301,0.72289014057795,0.0924528574998248,3.45438716703037e-15,8.1678551532719e-15
"AT1G60940",2704.55098257441,-1.0954678748195,0.0453541429995204,2.51400344335815e-129,2.65493730045923e-128
"AT1G60950",41834.0528181152,-2.47670354723385,0.0651851133573633,0,0
"AT1G60960",1274.47733066355,1.26196397533158,0.0654264203001766,1.81844551771265e-83,1.26354192862841e-82
"AT1G60970",29.2604743279019,1.82254344035428,0.517276968005821,4.20700113857257e-05,6.87449544531965e-05
"AT1G60980",1.27471103150505,1.11704314832779,1.49665415155574,0.151466195391614,0.191538827812657
"AT1G60986",0.204843471877609,0,2.3591515120228,1,1
"AT1G60987",0.542344820699228,-0.279356322957233,2.280585884932,0.714961263672672,0.788282485385607
"AT1G60990",1548.26228703232,-0.777303841708903,0.0627331076560373,1.78665592099529e-35,6.5882108088965e-35
"AT1G60989",161.363518938178,-3.04095678650134,0.22428442014187,3.02700380534601e-43,1.26753923573025e-42
"AT1G60995",1366.02454117861,-0.343364945255826,0.0531363511772739,9.19327892072119e-11,1.89002551321284e-10
"AT1G61000",708.172696254474,0.240618194231237,0.0692835142836616,0.000483293944504373,0.00075012375054004
"AT1G61010",3270.63138725293,0.706258462561587,0.036242169740912,9.39626497202133e-85,6.62473358637756e-84
"AT1G61030",1531.08195703433,1.11889105141645,0.065348651699664,3.59141786391743e-66,2.0742526197765e-65
"AT1G61040",2474.5849834715,0.747771480006062,0.0544698699310489,4.35563020741154e-43,1.82056790240222e-42
"AT1G61050",65.8593271302672,-0.057145462845633,0.257654596431091,0.815385187678847,0.876943679653735
"AT1G61060",0.86125430149617,0,1.72159367036589,1,1
"AT1G61065",730.528988499427,2.60383851434661,0.0958762115803933,8.36156203341677e-164,1.13578519471234e-162
"AT1G61070",4042.94343624043,14.9229757403053,1.16781416372323,1.00324256965858e-39,3.97694001875035e-39
"AT1G61080",98.9568633569571,1.23858307312778,0.248036865652914,1.65069705910565e-07,2.99634996683314e-07
"AT1G61090",0.211319547609071,0,2.3591515120228,1,1
"AT1G61093",0.392906285215372,-0.223607224608427,2.0730539864108,0.773886896811954,0.838576784306797
"AT1G61095",0.392739798839185,0,2.3591515120228,1,1
"AT1G61100",4169.07939967156,-0.718022520477604,0.0591969626170187,4.84037952218469e-34,1.73819725894865e-33
"AT1G61105",0.165852106327812,0.123322003794,2.365190879918,0.866114971561085,0.91632499732808
"AT1G61110",2289.29405519259,11.6196813241682,0.829364982333196,2.85758229707706e-46,1.25422190894684e-45
"AT1G08357",2.04059959874132,2.78108171114023,1.98928671582689,0.0124381894891938,0.0175073406299039
"AT1G61120",366.998189049386,-1.37006073181751,0.11537930699046,3.51995559406316e-33,1.24497646112355e-32
"AT1G61130",13.8860725782649,-0.726537964714433,0.479318808665598,0.0757509500987103,0.0993017590072923
"AT1G61140",2139.34788958536,0.0968238675450871,0.0456984224520832,0.0335435022967922,0.0454599115711233
"AT1G61150",2613.1245229652,0.25339183247175,0.0407566284836074,4.72869218746042e-10,9.47837534104758e-10
"AT1G61160",9.82441176115533,0.206941079036141,0.557451924822172,0.647940462826578,0.725391497864676
"AT1G61165",3.52099461092753,0.188407255954628,0.873791917917959,0.740340684251171,0.8115210045628
"AT1G61170",800.270638598906,0.682613771515689,0.0725563714017874,3.44667537521956e-21,9.58278006645147e-21
"AT1G61180",2343.83534934683,1.40532421002308,0.0497275338810365,2.1687967272552e-176,3.19814349656901e-175
"AT1G61190",2759.01626554799,-2.07814915984707,0.0458161379361031,0,0
"AT1G61200",0.62207502260169,0.40692799174844,2.43827062079866,0.587372239640771,0.665736194028077
"AT1G61210",1802.63982086585,-0.398542076601759,0.0588408300197961,1.08412272955677e-11,2.29483809832026e-11
"AT1G61215",422.655386528387,0.638507936568669,0.0941585555055117,8.47984549762601e-12,1.80138538399209e-11
"AT1G61230",32.0196057004865,2.27790005415626,0.411584555434474,1.61641079390114e-09,3.17926837908143e-09
"AT1G61240",1243.19635494124,0.31391577491641,0.0643587600367245,9.7085037692248e-07,1.70436398050446e-06
"AT1G61250",3198.52993718791,-0.0147541342017361,0.0553352926804737,0.788811013707461,0.852392974020441
"AT1G61255",31.425992679061,-1.42538935366628,0.34646557548667,7.58571386768695e-06,1.28084671209522e-05
"AT1G61260",297.070824963551,-2.32899988555711,0.127074254174783,2.40285019932527e-76,1.54932370489597e-75
"AT1G61270",1.50771469643642,-0.184179324894947,1.10631223800369,0.767816064014773,0.832907011966959
"AT1G61275",76.2970014098163,0.536614375462969,0.224884321232949,0.012916090013693,0.0181470472111964
"AT1G61280",156.88049263807,0.480914806808321,0.152406199717468,0.00128912102166739,0.00194760137319941
"AT1G61290",25.9642885876382,0.307682052128947,0.333693250958163,0.316274662361296,0.381464951543621
"AT1G61300",1086.9626265645,-1.45813624618628,0.0586738443209411,4.60267848860006e-137,5.14705532147313e-136
"AT1G08377",0.279310080896001,0,2.3591515120228,1,1
"AT1G61310",970.322279104745,0.733348836640654,0.0763845440787267,5.09812540945223e-22,1.44602963217374e-21
"AT1G61320",1.20706894706966,-0.46383195170603,1.32511726214787,0.498591282761352,0.576400070167726
"AT1G61330",1.39612859710112,1.8105182575939,1.99930550106851,0.0644219882214585,0.0850644259182945
"AT1G61340",669.824064657135,-1.73923380428191,0.24600259376705,1.6894450933169e-13,3.78762075310541e-13
"AT1G61350",1401.47668044842,-0.233305724660509,0.05051690307897,3.6480323965471e-06,6.24210033196857e-06
"AT1G61360",696.368205357326,-0.272979965401848,0.108483854191479,0.0109248975081051,0.0154532154130025
"AT1G61370",313.393394243554,-0.980202409692663,0.127305063355185,6.08455593893889e-15,1.42736095790505e-14
"AT1G61380",1345.53378286378,0.0546492235335274,0.0601713273731237,0.361241630407716,0.43097370173782
"AT1G61390",55.3669405705019,-0.538518457921935,0.255198260268794,0.0262451065582615,0.0359298390210533
"AT1G61400",207.767678169955,0.0913264805399333,0.167484116898509,0.576397106064339,0.654317089663255
"AT1G61410",35.7939226077708,1.26664331268908,0.426246807300654,0.000768081112439139,0.00117650700417577
"AT1G61415",39.5008681342208,0.870919899970777,0.336361035681977,0.00482299443728605,0.00699882554511364
"AT1G61420",275.154619111601,0.124719524363832,0.15763829263135,0.418636306459681,0.49233255219255
"AT1G08387",3.38743698754348,0.182683364926073,0.721821774686318,0.727024235106815,0.799364554681915
"AT1G61430",528.641301313533,0.476840606741244,0.104958488222738,4.50782424958347e-06,7.68679855158704e-06
"AT1G61440",46.1407547786333,0.61552435256155,0.286256407607123,0.0219047199940599,0.030188885740981
"AT1G61450",488.14069332437,1.8339570077023,0.125453689755238,1.97167248362744e-49,9.05668670731583e-49
"AT1G61460",157.920305920168,0.82761691656336,0.161740919324812,1.73514750618721e-07,3.1477274153513e-07
"AT1G61470",186.522314046935,-1.25467905531499,0.260075894847349,3.79285799676199e-07,6.77544530477138e-07
